ID,Text,Date,User Name,Screen Name,Profile Picture,Positivity,Technicality,Relevancy
1215541216663621600,"@IndustriesPhn @WhiteShaq3 @NewFoundLand @France @PatrickHuard @BorisJohnson @RachelNotley @jkenney @patrickroy @quebec @EmmanuelMacron @banquenationale @BankofScotland @neiltyson Remove all zeros from all banks worldwide, place into My @RBC friends equally, find 0s in spaces of 1 0 from time and place into second slot from left in all accounts. Crack eggs. Make 198765432123456789...",Fri Jan 10 07:49:44 +0000 2020,JoDragon,JoDragon9,http://pbs.twimg.com/profile_images/1215857114456788992/1sD_zCzw_normal.jpg,0,0,0
1215526278993854500,@CTVNews @RBC  pls gives the student back her money ... Its$8000 that's nothing to u #bigbank but the student should not have overdraft of 8000 that's too much tho,Fri Jan 10 06:50:22 +0000 2020,Abroyal2020,abroyal2020,http://pbs.twimg.com/profile_images/1214928447589347328/Jja-vBVV_normal.jpg,0,0,1
1215522327879811000,@VictorJStiff @TFCA @RBC @rickmercer @cameron_tiff Congratulations!,Fri Jan 10 06:34:40 +0000 2020,J.R. Kinnard,jrkinnard,http://pbs.twimg.com/profile_images/3504703162/fc84452bd49a5283659c9abb19823877_normal.jpeg,0,0,0
1215518892417679400,@CKNW Been having @BMO problems since switching my mortgage over to them last year. BS extra fees ect that even staff said get waved for new customers usally. I got absolutely zero appreciation or perks for moving my 500k mortgage to them from @RBC. Now I read this and BS. Im done.,Fri Jan 10 06:21:01 +0000 2020,AT Blog,AdvisableTruck,http://pbs.twimg.com/profile_images/1196326706140741632/rgk_lWMt_normal.jpg,0,0,1
1215505065471025200,"I just have to say thank you one more time to the @TFCA for honouring me with the @RBC Emerging Critic Award. Thanks to @RickMercer for the rousing introduction. And thanks to @Cameron_tiff for coining the phrase, ""Stiff man gets paid."" You all made this a night to remember. ✊�",Fri Jan 10 05:26:05 +0000 2020,Victor Stiff,VictorJStiff,http://pbs.twimg.com/profile_images/631915520594452482/F3XtDM6x_normal.jpg,0,0,0
1215498602577039400,@RBC @AskRBC reports profit in the billions each year. expect a student to pay 8k after being a victim of fraud is absolutely disgraceful. #dotherightthing @PatForanCTVNews,Fri Jan 10 05:00:24 +0000 2020,Reeler 🇨🇦🇮🇪,Reeleer,http://pbs.twimg.com/profile_images/378800000157838433/675b5e6e9aa45f9f71b93815335a4529_normal.jpeg,0,0,1
1215491996598657000,This year’s this year’s @RBC Emerging Critic Award winner @VictorJStiff. https://t.co/oiGgtDL3DV,Fri Jan 10 04:34:09 +0000 2020,TFCA,TFCA,http://pbs.twimg.com/profile_images/849632435377766401/Um7WrcZk_normal.jpg,0,0,0
1215490532702482400,@RBC @RBC  I demand answers and repercussions for the discriminatory behavior of the staff there. @bmo is already on the news for same settlement.  I had my account frozen with my settlement because they thought it was fraud.  I'm first nations and also with the heiltsuk nation,Fri Jan 10 04:28:20 +0000 2020,Sharif Bhamji,bhamji_sharif,http://pbs.twimg.com/profile_images/1215359643829952513/PfT00HTI_normal.jpg,0,0,1
1215489833088348200,@RBC you guys at the clayton heights branch have done the same actions as @BMO . I was given a settlement through heiltsuk band and I was using my money no problem until I went in person to withdraw cash.  No policy on holds for direct deposit I looked.,Fri Jan 10 04:25:33 +0000 2020,Sharif Bhamji,bhamji_sharif,http://pbs.twimg.com/profile_images/1215359643829952513/PfT00HTI_normal.jpg,0,0,1
1215488517448650800,@JaimeJiggs @BMO @RBC @Banque_TD @cibc @CBCIndigenous To say nothing of a police force that would handcuff a 12 year old girl.  What a life changing moment for her......,Fri Jan 10 04:20:19 +0000 2020,Ronald Campbell,RonaldCampbell6,http://pbs.twimg.com/profile_images/1005450133461401600/SWfiA5Bk_normal.jpg,0,0,1
1215483273155006500,@JaimeJiggs @BMO @RBC @Banque_TD @cibc @CBCIndigenous @BMO Suggest committing to have all your staff (management and Board included) complete accredited Indigenous Cultural Safety training.This can be a learning moment for your corporation.,Fri Jan 10 03:59:29 +0000 2020,strong at the broken places,MChand13,http://pbs.twimg.com/profile_images/461656150623002624/pwLKsXwD_normal.jpeg,0,0,1
1215482683708657700,"I think all businesses, organizations, government departments, service agencies need to watch the @BMO blunder and make room for an Indigenous Advisor or consultant in their next budget and prepare to build an internal strategic plan. @RBC @Banque_TD @cibc @CBCIndigenous",Fri Jan 10 03:57:09 +0000 2020,Jaime Morse,JaimeJiggs,http://pbs.twimg.com/profile_images/972324932972662784/nm_YDNoA_normal.jpg,0,0,0
1215480261598761000,@PaulSeesequasis @BMO @RBC are you watching this story? Read my tweets/suggestions to @BMO,Fri Jan 10 03:47:31 +0000 2020,Jaime Morse,JaimeJiggs,http://pbs.twimg.com/profile_images/972324932972662784/nm_YDNoA_normal.jpg,0,0,0
1215475153657909200,Another successful Meet and Greet event @WESTofWindsor with Intake 3 VMNW participants! Special thank you to Amanda Ward @RBC Amanda Gates @cityofwindsorKelsey Santarossa @WorkforceWECristina Melnik @SBCWindsorEssex and Maria Ford Conliff#WhyNotHer@CitImmCanada https://t.co/62fdMS933B,Fri Jan 10 03:27:13 +0000 2020,WEST Inc. of Windsor,WESTofWindsor,http://pbs.twimg.com/profile_images/549610412635746304/zTyt4cS0_normal.jpeg,0,0,0
1215474946526179300,"They should take @BMO to court !  Disgusting how all the big banks disrespect citizens , charging electronic fees after getting rid of all the tellers and our government’s allow them to rip us off! @TDBank_US @scotiabank @HSBC @cibc @RBC @FinanceCanada https://t.co/G6B8ycgY5t",Fri Jan 10 03:26:24 +0000 2020,The Eco Diva,theecodiva,http://pbs.twimg.com/profile_images/459079533279182848/sUKnDeTL_normal.jpeg,0,0,0
1215473572921200600,"@CINetwork2019 @RBC If banks didn't enjoy the luxury of an oligopoly then they'd be singing a different tune.Banks and telcos, the true thieves of Canadian consumers",Fri Jan 10 03:20:56 +0000 2020,JackTorrance,bluemondayrick,http://pbs.twimg.com/profile_images/1123544603527925760/W8f5qFcl_normal.jpg,0,0,1
1215470577047216000,"@RBC @globeandmail Learn about budgeting, investing, real estate and more. Take control of your personal finances",Fri Jan 10 03:09:02 +0000 2020,$ir Bren¥a,_ishXCV,http://pbs.twimg.com/profile_images/1197017522333245440/MoXXDjxW_normal.jpg,0,0,0
1215470497980387300,"If you're interested in increasing your financial literacy, check out this free online course offered by Mcgill University in partnership with @RBC + @globeandmailhttps://t.co/G5MvLPXkYz",Fri Jan 10 03:08:43 +0000 2020,$ir Bren¥a,_ishXCV,http://pbs.twimg.com/profile_images/1197017522333245440/MoXXDjxW_normal.jpg,0,0,0
1215470244828872700,"Student scammed $8,000 won't be reimbursed because she used phone number digits as PIN@RBC, so let's get this straight first you f***** over your insurance customers, and now you're f****** over banking customers for your own mistake. #boycottrbc https://t.co/LI3tP7SCkq",Fri Jan 10 03:07:43 +0000 2020,The Conservative Realist,CINetwork2019,http://pbs.twimg.com/profile_images/1215328548208070656/zTaG66gM_normal.jpg,0,0,1
1215469628165509000,"Hey @RBC, your cust service representatives at 1-877-769-2547 call often, leave no voicemail &amp; asked for a whole lot of personal info when I called them back. A quick Google search makes the number look illegitimate. What's the deal?",Fri Jan 10 03:05:16 +0000 2020,Deana Srdić,DeanaSrdic,http://pbs.twimg.com/profile_images/1109482371110191105/2q0JIcdv_normal.png,0,0,1
1215468536203661300,@BMO is trash and should fire their employee that called the cops on a 12 year old native girl. She was handcuffed and detained due to this employee! Close your accounts and switch to @RBC,Fri Jan 10 03:00:56 +0000 2020,Bri �,actuallybreezy,http://pbs.twimg.com/profile_images/1133106263548678144/DtUIFNYj_normal.jpg,0,0,1
1215462286858604500,The always magnetic and hilarious @rickmercer presents this year’s @RBC Emerging Critic Award to @VictorJStiff. “He may be emerging but he’s certainly prolific� #TFCA20,Fri Jan 10 02:36:06 +0000 2020,TFCA,TFCA,http://pbs.twimg.com/profile_images/849632435377766401/Um7WrcZk_normal.jpg,0,0,0
1215459398165901300,@stevemcniven @TD_Canada @RBC I do respect rbc. Unfortunately when my Father passed away I had to utilize TD in order to settle his estate. Regardless of funds &amp; investments I am still treated like a pauper. The worst is the inconsistent responses from employees.,Fri Jan 10 02:24:37 +0000 2020,Shannon,shannon_1977,http://pbs.twimg.com/profile_images/1092627331577827329/6AV2qKwa_normal.jpg,1,0,1
1215457636608594000,"@shannon_1977 @TD_Canada We just deposited a large cheque to SAVINGS, they told us 5 business day hold, but we did it on a friday, so it’d take TEN business days for some reason. Then they put the hold on the CHEQUING account instead locking us out of our debit cards.Switch banks, @RBC was REALLY good",Fri Jan 10 02:17:37 +0000 2020,Steve McNiven-Scott,stevemcniven,http://pbs.twimg.com/profile_images/615594526850314240/B9zN1skL_normal.jpg,1,0,1
1215457199536799700,@TheAJHL @tllyons @RBC @canmoreeagles Congratulations Connor,Fri Jan 10 02:15:53 +0000 2020,Audrey King,AudreyK72233032,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,0,0
1215452725800054800,A $7.5 million settlement has been reached in a @RBC Bank overdraft class action accusing the bank of reordering transactions to maximize fees. Find out if you qualify: https://t.co/d0KDrOTegT #bank #banking #finance #money #cash #overdraft #fees #overdraftfees #settlement https://t.co/Y3hDH9a4HW,Fri Jan 10 01:58:06 +0000 2020,Top Class Actions,TopClassActions,http://pbs.twimg.com/profile_images/991364464308989953/WAgIZI9Z_normal.jpg,0,0,0
1215440580496388000,@wef @RBC What silly denialism. Four of these skills will be automated with relative ease over this decade. And the automation of critical thinking will be a hotly pursued goal for leading tech companies.,Fri Jan 10 01:09:50 +0000 2020,S e a n,aseanymous,http://pbs.twimg.com/profile_images/1120573159285985280/lJsHU4zb_normal.png,0,0,1
1215432871726350300,Can't wait for the next conversation in our partnership with @ERAlberta_'s Elizabeth Shirt. Big thanks to @ForesightCAC and @RBC for sponsoring our collaborative session Scaling #Cleantech https://t.co/3Zey6gbQbn https://t.co/7i0ojAtFUR,Fri Jan 10 00:39:12 +0000 2020,Carol-Ann Brown,cab4tech,http://pbs.twimg.com/profile_images/1177696037906989057/ZfDWPp_e_normal.jpg,0,0,0
1215432078017409000,@RBC there seems to be a #wording issue with the #mobilebankingapp https://t.co/sCQRy7a4RX,Fri Jan 10 00:36:03 +0000 2020,Chubbs636,Chubbs6361,http://pbs.twimg.com/profile_images/1213173373242609666/k3VYnBfY_normal.jpg,0,1,1
1215430908121178000,@Cam_is_Learning @MrsMottandclass @Youth_Ottawa @1310NEWS @ocdsbxl @htbsle @SamLapradeCFRE @sharmamanu @RBC Yes!!!,Fri Jan 10 00:31:24 +0000 2020,Ian Bingeman,IanBingeman,http://pbs.twimg.com/profile_images/843632235248926721/iX8ea-jE_normal.jpg,0,0,0
1215428628478972000,https://t.co/aG4mivrgsROf course this is going to happen again look who is in control.@cibc @scotiabank @RBC @TD_Canada @BMO @SJC_UBC @Ubyssey @TalonUBC @AMS_UBC @UBCIC @APTNNews @liberal_party @CPC_HQ @CanadianGreens @BlocQuebecois @NDP https://t.co/QP5v6GzXKx,Fri Jan 10 00:22:21 +0000 2020,Maistooawaastaan,Maistooawaasta1,http://pbs.twimg.com/profile_images/1184769396054454274/-e3pfuON_normal.jpg,0,0,0
1215426737342943200,"@SarahBaeumler @Bryan_Baeumler @BryanBaeumler @RBC He's kind of busy with all of your ""to-do lists"" 😂",Fri Jan 10 00:14:50 +0000 2020,James Patterson,Clrlyentranced,http://pbs.twimg.com/profile_images/894684119040483328/yw1IW_iZ_normal.jpg,0,0,0
1215424226502594600,"@stevemcniven @TD_Canada @RBC I had them pursue me for a credit card acct that i never opened twenty years ago for 200 lousy bucks. They put me in collections,didnt even know it until it screwed up my first car loan at 13.99%, i asked what the hell was up / they said it was TD failure. Students run far away!!",Fri Jan 10 00:04:51 +0000 2020,EL LOBO,CDNConfucius,http://pbs.twimg.com/profile_images/704484228747141120/BzgcDi42_normal.jpg,0,0,1
1215423251557433300,Oh @RBC. Why do you never have enough tellers on. Last week there was only two tellers on wait time over 20 mins. This week 12 people in line and two tellers. Seriously disappointing.,Fri Jan 10 00:00:59 +0000 2020,Sharron Bates,sharronae,http://pbs.twimg.com/profile_images/967237303348244480/rtWROIr7_normal.jpg,0,0,1
1215417805883035600,WTF. Not like the scammer knew her phone number. Shady AF @RBC https://t.co/vlNEYm2XAO,Thu Jan 09 23:39:20 +0000 2020,Kathy,leafsweetie,http://pbs.twimg.com/profile_images/563169980649598976/oc26kpm0_normal.jpeg,0,0,1
1215417294098247700,@CTVToronto Shame on you @RBC !!!,Thu Jan 09 23:37:18 +0000 2020,Darlene,dkocsis34,http://pbs.twimg.com/profile_images/879861824434450433/5Zjtf-vu_normal.jpg,0,0,1
1215416998114529300,@weiherridgefarm @cropguy_Matt @GreenTractorsJD @PickseedCanada @QualitySeedsLtd @OntarioSoilCrop @durhamcoop @NHBobmark @PioneerSeedsCA @cibc @RBC @FCCagriculture Well deserved!,Thu Jan 09 23:36:08 +0000 2020,Jordan Wallace,gpsontario,http://pbs.twimg.com/profile_images/378800000320705625/d10084b5f17be38df2930a9da8c0f3e0_normal.jpeg,0,0,0
1215416724759228400,“Confidence in the (Vancouver) market clearly has re-turned. All the recent policy and regulatory changes appear to be in buyers’ rear view mirror now...New listings haven’t kept up.� @RBC https://t.co/TnwirZLWaR,Thu Jan 09 23:35:03 +0000 2020,UDI Pacific Region,udibc,http://pbs.twimg.com/profile_images/607989998210523137/KrTr-EsT_normal.jpg,0,0,0
1215415634646966300,@perrybellegarde @BMO I’ll be moving my money out of BMO screw you guys I’m going to @RBC,Thu Jan 09 23:30:43 +0000 2020,twittah guy,twittahguy123,http://pbs.twimg.com/profile_images/830923124032040964/h7FEioCh_normal.jpg,1,0,1
1215410397286629400,"Join @Laura_Canada at #iLunch on Jan 24 for three panel discussions on #discoverability, #marcom &amp; harnessing the right insights. Register: https://t.co/e3Ra48FnIh @OntarioCreates @GAC_Corporate @CMF_FMC @BellFund @The_CMPA @UbisoftToronto @RBC https://t.co/keMpJ4qOmv",Thu Jan 09 23:09:54 +0000 2020,Interactive Ontario,IOnews,http://pbs.twimg.com/profile_images/3315222033/d70ec1a4f21b0e072e20a7981f736684_normal.jpeg,0,0,0
1215405382975328300,@btchcoinnews @ClaireHalleyR @DesautelsMcGill @RBC @globeandmail I can't believe I didn't know about this!  Can't wait until the  next session hits - I will be promoting this to all @can_wcc members.,Thu Jan 09 22:49:59 +0000 2020,Nancy Wilson,ThatNancyWilson,http://pbs.twimg.com/profile_images/1213746388904873985/fWCbtdJO_normal.jpg,0,0,0
1215404149178802200,"@Cam_is_Learning @Youth_Ottawa @1310NEWS @ocdsbxl @htbsle @IanBingeman @SamLapradeCFRE @sharmamanu @RBC My classroom has bloomed with your support. Thank you for all the good energy you bring to our classes and especially, our students. Connecting with you has been such a gift to me.",Thu Jan 09 22:45:04 +0000 2020,Mrs. Mott's Class,MrsMottandclass,http://pbs.twimg.com/profile_images/1167139373084827648/kNFwdTLM_normal.jpg,0,0,0
1215403273668243500,@MrsMottandclass @Youth_Ottawa @1310NEWS @ocdsbxl @htbsle @IanBingeman @SamLapradeCFRE @sharmamanu @RBC A book!? Hmmm.,Thu Jan 09 22:41:36 +0000 2020,CAMERON JONES,Cam_is_Learning,http://pbs.twimg.com/profile_images/848851876493877251/kKhhx5s6_normal.jpg,0,0,0
1215403124363579400,"@MrsMottandclass @Youth_Ottawa @1310NEWS @ocdsbxl @htbsle @IanBingeman @SamLapradeCFRE @sharmamanu @RBC On the eve of this, my 44th year on this planet, I’m so grateful for friends like you, colleagues like you, who take a moment to share a little energy for this work I’m so thankful to be a part of. Thank you, Leslie! There are tears in my beard.",Thu Jan 09 22:41:00 +0000 2020,CAMERON JONES,Cam_is_Learning,http://pbs.twimg.com/profile_images/848851876493877251/kKhhx5s6_normal.jpg,0,0,0
1215402389722869800,Would also like to thank all of our meeting sponsors @GreenTractorsJD @PickseedCanada @QualitySeedsLtd @OntarioSoilCrop @durhamcoop @NHBobmark @PioneerSeedsCA @cibc @RBC @FCCagriculture and very many more that I’ve missed https://t.co/F1jQNNnEYP,Thu Jan 09 22:38:05 +0000 2020,Derrick Weiher,weiherridgefarm,http://pbs.twimg.com/profile_images/760435648008368128/QkE49EU0_normal.jpg,0,0,0
1215401342073786400,@RBC had the worst service at the call center ... patronizing and rude ... all I wanted was to know where to call to add a person to be able to deposit cheques into my account.. over the past few months seeing the worst RBC behaviour ... I had mortgage.. loc....closing all,Thu Jan 09 22:33:55 +0000 2020,Sanjay David,pondyking99,http://pbs.twimg.com/profile_images/1215401665404137472/0MO0D1Jr_normal.jpg,0,0,1
1215400590395744300,"@Youth_Ottawa @Cam_is_Learning @1310NEWS @ocdsbxl @htbsle @IanBingeman @SamLapradeCFRE @sharmamanu @RBC That was a great interview!  You are doing such good, important work. Cam, when can we expect your book?  That has to be next, right?",Thu Jan 09 22:30:56 +0000 2020,Mrs. Mott's Class,MrsMottandclass,http://pbs.twimg.com/profile_images/1167139373084827648/kNFwdTLM_normal.jpg,0,0,0
1215399335048990700,"$5,501.98 was raised for the Oncology department of McMaster Children’s Hospital through the Strike Out Children’s Cancer bowling evening, sponsored by @RBC.  Many thanks to Alex, Kelly, Debi and the rest of the team for organizing the event!",Thu Jan 09 22:25:57 +0000 2020,Sian Bradwell Fund,SianBradwell,http://pbs.twimg.com/profile_images/932792362199408640/VpMAQC_n_normal.jpg,0,0,0
1215396136107724800,"Open to #UAlberta students, attend @RBC Explore RBC in #YEG, Jan.23 - learn more about various career opportunities &amp; what’s out there in the world of financial services; register at https://t.co/WqJSERh6a5 #yourbeststartsnow https://t.co/4y44Fgkxjy",Thu Jan 09 22:13:14 +0000 2020,U of A Career Centre,ualbertaCC,http://pbs.twimg.com/profile_images/938435590017597440/e5BGxkOh_normal.jpg,0,0,0
1215383421473755100,"@TD_Canada We just found out at our meeting with @RBC about switching off @TD_Canada that you guys set us up with a garbage loc at double the regular rate, and told us it was a great one.So to anyone reading this, don't trust your 'financial confidence' to TD.TD only cares about TD",Thu Jan 09 21:22:43 +0000 2020,Steve McNiven-Scott,stevemcniven,http://pbs.twimg.com/profile_images/615594526850314240/B9zN1skL_normal.jpg,1,0,1
1215382746270503000,".@RBC clients can get 2-for-1 tickets to the Winnipeg Renovation Show, January 10-12 at RBC Convention Centre with promo code “RBC�. It’s just another way we help to make your home improvement dreams a reality! #WRS20 https://t.co/nn7XNNat0A",Thu Jan 09 21:20:02 +0000 2020,Winnipeg Home Shows,WPGHomeShows,http://pbs.twimg.com/profile_images/1115655164386586624/wCAFijnR_normal.png,0,0,0
1215379668402147300,"New year, new Chamber! Introducing our 2020 Corporate Partners:@ZehrInsurance @WightmanTel WINMAR Property Restoration@RBC@TD_Canada McCutchen &amp; PearceChartwell Anne Hathaway Retirement Residence@SuttonGroupFC @investStratford Advanced Logic Systems@CowanInsurance https://t.co/8NfBiU1jCt",Thu Jan 09 21:07:48 +0000 2020,Stratford Chamber,stratfordchambr,http://pbs.twimg.com/profile_images/663769211370647552/Wk-7miC4_normal.jpg,0,0,0
1215377666767032300,"Hey @bryanbaeumler, you should become my personal photographer full time 😜 We had a blast shooting with @RBC last month! #ThrowbackThursday https://t.co/5AclrmQdq7",Thu Jan 09 20:59:51 +0000 2020,Sarah Baeumler,SarahBaeumler,http://pbs.twimg.com/profile_images/849702614665117696/CUXC_7-S_normal.jpg,0,0,0
1215376404860342300,"With Walton Wood Farm Founder &amp; CEO, Leslie Bradford-Scott, speaking at Experience RBC says #Networking is key for #entrepreneurs   @RBC @cfsherway #waltonwoodfarm https://t.co/SMoAOpsUj2",Thu Jan 09 20:54:50 +0000 2020,Red Shawl,RedShawlORG,http://pbs.twimg.com/profile_images/986012591439872000/vM-3E_67_normal.jpg,0,0,0
1215376203332362200,#Winnipeg students! Interested in hearing more about @rbc? Register for our event on Jan 28 at the @RBCConvCtreWpg and meet reps from all lines of business! #yourbeststartsnow #exploreRBC https://t.co/6WurvDY7J9,Thu Jan 09 20:54:02 +0000 2020,Peppers & Pennies,PeppersPennies,http://pbs.twimg.com/profile_images/1188995180998856705/OH2cJv-v_normal.jpg,0,0,0
1215373796854698000,"Hey @RBC, why is it the very few times I come into a branch I have easily to wait 20-30 minutes before being seen? I asked other patrons in line and they all expressed similar experiences. Is this a common bank experience or just an RBC experience?",Thu Jan 09 20:44:28 +0000 2020,E. Allison C.,allisoncouto,http://pbs.twimg.com/profile_images/1158416928597323784/fPiA370A_normal.jpg,0,0,1
1215371328536109000,@CBCAlerts @bmo I will be switching to @RBC after this despicable act,Thu Jan 09 20:34:39 +0000 2020,James Peterson,JamesPipear,http://pbs.twimg.com/profile_images/1191152914938683393/PdCeQcYM_normal.jpg,1,0,1
1215370633451798500,@GLOBE_Series @globeandmail @RBC @IKEACanada @MGerbis @WWFCanada @CaGBC @FIAFormulaE @MapleLeafFoods @Delphi_Group @CUTRIC_CRITUC @xprize Visit: https://t.co/LOime6lHjz https://t.co/sQlnzeeHvi   @VenAmericaMag1/@GpoVenAmericahttps://t.co/hjSr3x5xLM,Thu Jan 09 20:31:54 +0000 2020,Grupo Ven América,GpoVenAmerica,http://pbs.twimg.com/profile_images/552988343307227136/Cbz3DM81_normal.jpeg,0,0,1
1215367653709111300,Pick up today's @globeandmail for our Welcome to the Climate Decade feature with insights on the #climatecrisis from @RBC 's Valerie Chort and @IKEACanada 's Melissa Morowski and our very own @MGerbis 🌎 https://t.co/AfF4xqSUMK #GLOBE2020 https://t.co/opyPokRsOT,Thu Jan 09 20:20:03 +0000 2020,GLOBE Series,GLOBE_Series,http://pbs.twimg.com/profile_images/1169334941928189952/Pa0UiKZZ_normal.jpg,0,0,0
1215365418707120000,"@RBC is predicting @Google buys @salesforce in 2020.Gotta admit, this could make a ton of sense.#SiliconValleyhttps://t.co/ebcG86NdIC",Thu Jan 09 20:11:10 +0000 2020,Thomas Hamilton,tjhammy,http://pbs.twimg.com/profile_images/928713349801451520/_35lMEds_normal.jpg,0,0,0
1215361128856944600,@nejsnave @Joyhenderson78 @RBC 'Where you got the money.' Wow!,Thu Jan 09 19:54:08 +0000 2020,Rabea,rabfish,http://pbs.twimg.com/profile_images/1193564214125838336/HZJlLMsc_normal.jpg,0,0,0
1215354030412763100,@john_shier @RBC Really?,Thu Jan 09 19:25:55 +0000 2020,Paul Wagenseil,snd_wagenseil,http://pbs.twimg.com/profile_images/1592836415/judge-death_normal.jpg,0,0,0
1215353810513727500,"@RBC has various career opportunities for all university students, especially @MacEwanU students! Register for their #yourbeststartsnow event here https://t.co/jdykUc5V5T and be ready to get hired! 😀 #Career #Yeg #ThursdayMotivation https://t.co/4YZvNmAtQv",Thu Jan 09 19:25:03 +0000 2020,MacEwan CDEL,MacEwanCDEL,http://pbs.twimg.com/profile_images/960959404647489536/TfOyPBgY_normal.jpg,0,0,0
1215350904439754800,".@RBC clients can get 2-for-1 tickets to the Ottawa Home &amp; Remodeling Show, January 23-26 at EY Centre with promo code “RBC�. It’s just another way we help to make your home improvement dreams a reality! #OHRS20https://bit.ly/2CpZy68 https://t.co/F2C6FFC8Dp",Thu Jan 09 19:13:30 +0000 2020,@RBCTimMcCarroll,RBCTimMcCarroll,http://pbs.twimg.com/profile_images/1100404273861386240/7pOH9Qs2_normal.jpg,0,0,0
1215350220596437000,".@RBC It's 2020, can I have MFA now?",Thu Jan 09 19:10:47 +0000 2020,John Shier,john_shier,http://pbs.twimg.com/profile_images/378800000211575445/e14f0f63d50dea24c78206c1d53a4032_normal.jpeg,0,1,1
1215349172821348400,"Excited to have @PrabSarkaria, Associate Minister of Small Business and Red Tape Reduction for Welcome Address and Tradeshow Inauguration @canadian_sme Busines Expo 2020 presented by @CiscoCanada.Visit https://t.co/98KE253ZYE #Smbexpo #Businessexpo @RBC @LenovoCanada https://t.co/lQ7TUdQhNa",Thu Jan 09 19:06:37 +0000 2020,CanadianSME,canadian_sme,http://pbs.twimg.com/profile_images/1063071810424655872/gUdHw-i9_normal.jpg,0,0,0
1215347722221473800,"@RBC again. This set up is horrible. No business tellers and there is always a lineup with 2-3 people actually working. Who ever approved these changes needs to be fired. Need to do business, not stand in line for 30 min 3 times a week https://t.co/l7BDW4qrUQ",Thu Jan 09 19:00:51 +0000 2020,Peter Martin,biznessninja,http://pbs.twimg.com/profile_images/2796181841/e173211ad7ada29c78207091bb21fa94_normal.jpeg,0,0,1
1215347568802254800,@S2BNetwork @LifeSciencesON @RBC @innovativemeds @raredisorders Looking forward to this event next week @S2BNetwork !,Thu Jan 09 19:00:15 +0000 2020,Jackie O'Connor,JackiebiOtech,http://pbs.twimg.com/profile_images/1161986044037873664/gXkutTPP_normal.jpg,0,0,0
1215345572992802800,ACAC Teams Up with @RBC and @CMHA_AB to #MakeSomeNoise for Mental Health https://t.co/FTzKjuRslQ,Thu Jan 09 18:52:19 +0000 2020,ACAC,ACAC_Sport,http://pbs.twimg.com/profile_images/1035749355838353408/XiA_6tBT_normal.jpg,0,0,0
1215345347754545200,"Let this not happen @TD_Canada @RBC @cibc @scotiabank @atbfinancial  @ServusCU  or ever again at @BMO! Looking back on my privilege, in the same situation, never got questioned, 12 yr old was not scarred for life. #bebetter https://t.co/B8lFqwQVlo",Thu Jan 09 18:51:25 +0000 2020,LiliSee,yeglili,http://pbs.twimg.com/profile_images/867419838465159168/KKi-CA8J_normal.jpg,0,0,1
1215343122378416000,"Panel Discussion: Finance and Investment January 20, 2020 - 3:30 PM TO 4:15 PM107, Constitutional Hall, Lower Level, North Building, @MTCC_EventsRegister Now!https://t.co/xAoGQU8Kf4@tweetcargo @claudio__rojas @KashAhmadBFS @RBC @SBLR_LLP @NACOCanada @Bibby_FinanceCA https://t.co/zqWsUQvNaH",Thu Jan 09 18:42:35 +0000 2020,CanadianSME,canadian_sme,http://pbs.twimg.com/profile_images/1063071810424655872/gUdHw-i9_normal.jpg,0,0,0
1215341675091906600,@SurreyRCMP @Surrey_Schools Inaugural champions. Some big time names on that banner. 1991&amp;92!!!@LangaraFalcons @gigachai @semisecondary @mcc_jake @Local1271 @BCLions @RBC https://t.co/blWzYYDJim,Thu Jan 09 18:36:49 +0000 2020,Neil McEvoy,NCMCEVOY,http://pbs.twimg.com/profile_images/1703188155/Vancouver-20110930-00057_normal.jpg,0,0,0
1215337832824238000,@RBC telebanking needs to be redesigned. waste of time,Thu Jan 09 18:21:33 +0000 2020,ej,jeepboy2901,http://pbs.twimg.com/profile_images/2858732669/4cb7900c51fb331da5f8c14398e210ec_normal.jpeg,0,1,1
1215336868583071700,This week's @RBC AJHL Community Ambassador is Connor Lyons @canmoreeagles.  Connor is the 'go-to' guy for the Eagles organization for any community event!  https://t.co/UcsLcFrUOx Photo: Pam Doyle Photography https://t.co/HTCXDODpDy,Thu Jan 09 18:17:43 +0000 2020,TheAJHL,TheAJHL,http://pbs.twimg.com/profile_images/1116393871280205824/7A7W3H0Q_normal.jpg,0,0,1
1215336392995172400,"@jackmcdade @RBC (The typical way to send money within Canada is interac email transfer, which is pretty instant, and usually free.)",Thu Jan 09 18:15:50 +0000 2020,Ryan Winchester,ryanrwinchester,http://pbs.twimg.com/profile_images/1209300205197115393/o0ITG0xQ_normal.jpg,1,1,1
1215334061037650000,"@jackmcdade I don't know, but I'm willing to be a test subject. You can test different ways of sending me money.If you open up a US bank account and a Canadian bank account at @RBC you could transfer the money from USA to Canada, then email the money to the Canadian recipient.",Thu Jan 09 18:06:34 +0000 2020,Ryan Winchester,ryanrwinchester,http://pbs.twimg.com/profile_images/1209300205197115393/o0ITG0xQ_normal.jpg,1,1,1
